X1,b0,rho_V,sd_V,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,loglik,loglik.se
NA,0.14635380231328665,154.00000000000006,3288.558191012517,1.071980479030768,24.22164209085164,1.2397671387317126,39.489955576855166,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2374521365849,0.19038005997269997
NA,0.275,167.73272234577942,4233.487934117088,0.9481900149109411,3.5779514496824105,1.3329760014154692,21.76470988680795,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2374800145257,0.07487713163342574
NA,0.047524991239885864,158.87101424593425,3456.6056672486952,1.3122330410218568,13.306369767599005,1.3047683937683388,17.246524607382295,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2377473058178,0.160203508232457
NA,0.225,157.1158364549435,3602.7457755582977,0.9636293042486027,8.853863395841149,1.1773473455866594,78.19810210610602,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2378803440396,0.09807712135148121
60,0.271189044,164.1812998,4034.973893,0.937691415,23.48298221,1.153559416,25.93266626,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2379984,0.053704573
NA,0.20808694939565686,163.1393733265114,3495.083020450119,1.0576243968867238,0.32,1.3046228144597234,0.09731765628162116,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2382162821352,0.11504329910712552
NA,0.2520202228651844,154.76014796218354,3200.1774370249127,0.9763868151723499,0.6,1.2336932172453174,48.23631302001041,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2383997330243,0.19043992385351768
NA,0.6776003465999699,161.31893515184964,3449.8934746704786,0.8120933702159294,0.07999999999999999,1.208127149891801,17.710591107646906,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2384464245021,0.1542850278201302
19,0.438683732,160.7332303,3525.010981,0.839519773,9.068835461,1.235939117,72.84889081,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.238584,0.087653342
NA,0.2922585706617819,151.49999999999994,3215.374269940684,0.9311516261107171,7.328768744162287,1.3472426253767937,59.61089038558619,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2388010493493,0.1021594589570926
NA,0.48517893212372926,157.5,3283.924811669512,0.8582002089264249,4.132809280286622,1.1732722979801893,25.306224282262686,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.240445767213,0.13295978480594214
NA,0.2,165.17663946049345,4093.763687541514,1.0164993762681007,2.3641683821949466,1.3412417866843895,22.310449324374378,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.240883068584,0.0830591424894693
23,0.390825888,164.7886504,3604.910048,0.900981776,4.376834004,1.269525141,20.49520857,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2408901,0.051456664
NA,0.6243276794426547,150.69678181557344,3194.1526000705026,0.7640884247801291,13.979726073503521,1.25,103.0760546173326,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2410869323294,0.12707766323108877
NA,0.27242847112012264,147.50000000000006,3206.865353383278,0.9254417810741844,16.060857318063363,1.1579029439739659,50.74723422754782,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2412524268045,0.14887673098456683
NA,0.22240615302266306,151.49999999999994,3204.936597492727,1.005624196797033,4.235913577646332,1.324815088419399,69.48525646016869,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2420799331005,0.13625629659681326
NA,0.105,169.19438081523015,4251.249830487932,1.135280637418872,20.25911988627089,1.3331287039794328,10.543173545405875,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2422078435807,0.08951895619289643
NA,0.5350758122118534,156.49999999999994,3308.964340147538,0.8125987100652656,6.428965645602739,1.3013656154986655,49.2734428854065,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2432997517928,0.1831924802018699
NA,0.27205881874150817,153.89913873763132,3680.0362655908025,1.0295801502581388,0.04000000000000001,0.9533039082378006,3.8356704286970187,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2435600646176,0.1714048289170254
NA,0.135,158.3558672063034,3496.8992094479527,1.1175086686317395,0.4059629399931606,1.2466850852009925,26.78945507448518,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.243607145797,0.16566087792488693
8,0.375117823,167.5979773,3976.273744,0.890986936,4.393655097,1.148499115,17.95889635,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2439943,0.049117306
NA,0.18840822958692774,165.68859063481344,3620.4249828952493,1.044920150895963,10.638081771077028,1.303809377273764,16.345665860875805,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2440748487768,0.08211263526931908
NA,0.29002029768738674,149.99999999999997,3394.7194718730443,0.9229946196698834,36.60131515533844,1.3958970882399435,40.835073806328104,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2443800216212,0.17394869893416706
NA,0.28500000000000003,164.89455544117683,4301.699592911523,0.9491634441681231,16.490652780023066,1.242290249148215,12.427269777841216,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2445985536912,0.07991482607947131
NA,0.49945625244506786,149,3245.5437629621783,0.8023968368850843,14.50014025599657,1.1774783265398971,67.1556284449413,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2451702063721,0.18376223586328808
5,0.757446912,160.2432632,3589.004826,0.800229754,1.17697722,1.335407814,3.785144353,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2455459,0.08960364
NA,0.37533714554747677,153.8112697485251,3235.785071631251,0.875,23.39825826710629,1.1174352593582955,35.8421278713785,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2456726478043,0.19765776233012253
NA,0.175,161.93180321821123,3946.551961564525,1.0334344898886763,10.119587553446332,1.1010400853705722,39.00709333166909,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2459205365219,0.121927544936825
43,0.380959355,166.01275,3975.027594,0.89617722,11.62366488,1.2466814,8.84937663,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2460103,0.056685385
13,0.650043968,168.8782233,4189.632138,0.806080808,2.166536265,1.163342847,10.54954819,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.246215,0.041466536
NA,0.22567646301395317,159.62222264680452,3328.6234670707317,1.0200854863743267,2.962824117771318,1.1692995700487891,18.911416966721596,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2462234431641,0.26537932591089664
NA,0.8175111543226087,145.50000000000003,3190.118133563675,0.7105617164285851,5.7521992215259115,1.1791629891209325,236.1908413785209,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2464978094313,0.12490884337072666
NA,0.255,158.75058601926486,3801.0079432386156,0.9331361533806075,18.414855439998316,1.354842779985381,45.362466575751874,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2466477694662,0.1275869799369143
NA,0.22361539088349736,156.99999999999994,3219.904567202684,0.998342008591775,2.0282802915277474,1.2271866203741166,29.82825660286301,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.246884512143,0.19399463575395137
53,0.801554678,160.643927,3671.984921,0.803602428,1.492541379,1.281934248,3.557473937,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2469809,0.052311383
NA,0.25,159.62003103517307,3912.5283814920126,0.9586363319512591,32.467681482658364,1.14959008187304,18.70397343142724,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2469850818974,0.19592455952709426
NA,0.21703198279757158,149.38476304987833,3342.5218037082127,0.9678083324669285,19.474253648246755,1.122123798367866,70.51741961758903,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.247403451499,0.0808222353798677
NA,0.185,167.1508384597645,4284.543185745108,1.0451840239158305,2.274862866416121,1.1588658390217368,22.765424966276264,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2475531868404,0.15457753617579928
34,0.101791868,169.8580015,4131.9537,1.172442972,19.71638109,1.232364486,0.838714205,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2476731,0.040289815
NA,0.225,152.60148662859666,3595.82351106433,0.9559895430885385,20.730829841096675,1.1752194687891824,113.61372191088628,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2479282508265,0.07441113655516299
NA,0.16500000000000004,172.5155146446489,4285.168145170027,1.0597993068371316,15.792467903973657,1.2411097057530653,18.122537165132613,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2487479786915,0.25955903299009664
NA,0.28542421567821824,149,3312.2253724650004,0.9252340241819014,4.910008663252086,1.2786986898294106,179.21345742650482,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2492287504502,0.10062052519890778
NA,0.8895726463779435,150.49999999999994,3293.841931461918,0.7105407986875885,11.233532930253789,1.2337516179737087,61.218734716574076,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2499851221489,0.11499722431433212
NA,0.6156650083289255,147.50000000000006,3090.2668830222738,0.7963805225683221,6.498630321499304,1.2737680968183909,108.69768150902148,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2505025129893,0.16094796328370076
24,0.475477701,165.6096078,3854.606257,0.844248624,0.100671964,1.203442183,53.64046652,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2508794,0.04301787
NA,0.28500000000000003,163.9232639844466,4051.299419550684,0.9766189106151498,15.10326131151492,1.235327556085019,2.913768989550884,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2510283043698,0.13167451141248568
NA,0.253246021,153.5,3206.137701,0.955427303,2.325369392,1.310298906,80.78102197,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2514907,0.196532188
NA,0.15162626018359063,153.04561339029343,3357.257271042221,1.1008847644123352,1.85,1.286929300430427,36.16587932261364,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2514952749326,0.09509867703005914
47,0.172095002,169.6434837,4269.174402,1.056078055,9.846961529,1.143116947,14.16491793,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2515771,0.045084992
NA,0.15279823203136672,154.65780064117598,3507.844295545313,1.078469612296685,17.525061092044496,1.07,10.121077209844593,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2519132253155,0.05649576182535262
5,0.328181192,156.7166822,3613.082274,0.881494648,25.71685677,1.240123271,61.91324145,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2520953,0.034660297
58,0.40365462,170.6032979,4071.29756,0.926222201,3.524890067,1.273963237,2.005281835,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2523596,0.051905942
NA,0.2320532026989869,166.4570629215589,3446.3711308146285,1.0339925111181805,0.45,1.2586951563511066,3.9253336263485723,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2524407498919,0.19030539948077044
NA,0.195,164.41598993073072,4074.5050707841174,1.0148117396657865,4.353689417232983,1.1374157280317396,22.954904757574006,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2524858585808,0.1154243988041905
NA,0.11258551340926405,151.41799909312033,3215.596555879215,1.125,9.716088847559918,1.2920271950278825,61.04055108769162,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2535195374722,0.20654052327063135
NA,1.144295667,150.5,3338.989655,0.685117438,0.767511382,1.09089717,32.76599664,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.253686,0.133100688
NA,0.5651439695537974,155.49999999999994,3261.7761881132606,0.7671815098184247,10.08848918426728,1.2030861292930832,130.2128866844918,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2538422004493,0.47214246161399737
NA,0.8692940122095897,148.5,3268.658000071769,0.6937471482708225,10.814347170076633,1.1729282814875086,334.56451585777603,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2539531801331,0.11998184713138645
NA,0.17109683631339026,158.00000000000003,3166.310053999171,1.0825739409868058,5.57951289894594,1.1988127655103782,15.517730364174678,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2544123305737,0.1478899680347819
28,0.405274631,171.1197767,4095.061026,0.896733632,3.519997511,1.282859817,10.01607894,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.255009,0.055838215
NA,0.08711409250283994,153.10033862455433,3278.2856380029984,1.175,9.111869135872544,1.2318805953603214,31.805661232018778,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2558401339663,0.0940908438387213
33,0.421458579,168.2819068,3978.250296,0.873826139,6.761224426,1.162244935,21.83496312,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2560984,0.044561549
NA,0.30040787978695377,154.26023849802488,3378.9450855117066,0.9437920287189848,0.56,1.0734955075724288,60.21034768361797,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2561353513053,0.2251213676121056
NA,0.761854037,158,3419.323949,0.766357,6.441531472,1.239589503,45.33251765,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.256279,0.110866467
NA,0.7907445787179176,154.50000000000006,3208.0979535355023,0.7252609266090364,0.2698201582087239,1.2272075616639582,128.02569848754962,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.256448681326,0.10757167112042974
NA,0.235734874,153.5,3341.231804,0.96007588,30.128967,1.278874709,35.90556761,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2576151,0.105684129
13,0.226681542,172.4821641,4160.650914,1.011246123,6.135380276,1.319235926,11.24803173,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.25774,0.048429062
NA,1.3398042461818123,155.00000000000003,3316.775207257763,0.640760453601403,1.479487000162165,1.193672096935364,72.96225624036298,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2581314614866,0.2076535993004773
NA,1.639882651,145.5,3267.774656,0.617337729,2.699289574,1.284637682,74.45069198,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-762.2582057,0.115546135
NA,0.275,155.699448620839,3548.508627643896,0.9295247913532869,5.225867781109608,0.9894977381165452,65.65900707591062,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-762.2582106835887,0.6429672820721326
